InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536830,26907,CAFÉ,2,2023-01-07 10:44:00,2.36,17214.0,Colombia
536830,95931,LECHE,2,2023-01-07 10:44:00,2.18,16582.0,Colombia
536830,28930,AZÚCAR,4,2023-01-07 10:44:00,4.9,15671.0,Colombia
536831,94537,HARINA DE MAÍZ,2,2023-01-06 06:12:00,2.76,17261.0,Colombia
536831,87297,QUESO MUZZARELLA,4,2023-01-06 06:12:00,4.69,13247.0,Colombia
536831,49806,HUEVOS,5,2023-01-06 06:12:00,4.6,15225.0,Colombia
536832,26907,CAFÉ,1,2023-01-05 10:34:00,2.36,15528.0,Colombia
536832,95931,LECHE,4,2023-01-05 10:34:00,2.18,16870.0,Colombia
536832,28930,AZÚCAR,3,2023-01-05 10:34:00,4.9,15193.0,Colombia
536833,87297,QUESO MUZZARELLA,4,2023-01-04 23:37:00,4.69,14052.0,Colombia
536833,49806,HUEVOS,2,2023-01-04 23:37:00,4.6,12672.0,Colombia
536834,26907,CAFÉ,1,2023-01-01 18:02:00,2.36,12105.0,Colombia
536834,95931,LECHE,4,2023-01-01 18:02:00,2.18,16819.0,Colombia
536834,28930,AZÚCAR,5,2023-01-01 18:02:00,4.9,16207.0,Colombia
536834,87914,ARROZ,3,2023-01-01 18:02:00,1.65,14011.0,Colombia
536835,94537,HARINA DE MAÍZ,4,2023-01-02 02:01:00,2.76,17759.0,Colombia
536835,87297,QUESO MUZZARELLA,4,2023-01-02 02:01:00,4.69,14797.0,Colombia
536836,31048,ACEITE DE GIRASOL,4,2023-01-02 06:16:00,3.02,17380.0,Colombia
536836,29772,FRIJOL CARGAMANTO,4,2023-01-02 06:16:00,3.43,12298.0,Colombia
536836,87914,ARROZ,5,2023-01-02 06:16:00,1.65,14916.0,Colombia
536837,94537,HARINA DE MAÍZ,1,2023-01-07 19:20:00,2.76,17421.0,Colombia
536837,28930,AZÚCAR,3,2023-01-07 19:20:00,4.9,16159.0,Colombia
536837,87297,QUESO MUZZARELLA,3,2023-01-07 19:20:00,4.69,15920.0,Colombia
536838,94537,HARINA DE MAÍZ,4,2023-01-03 19:59:00,2.76,17684.0,Colombia
536838,87297,QUESO MUZZARELLA,4,2023-01-03 19:59:00,4.69,15676.0,Colombia
536838,49806,HUEVOS,3,2023-01-03 19:59:00,4.6,15474.0,Colombia
536839,95931,LECHE,4,2023-01-05 09:17:00,2.18,16669.0,Colombia
536839,29772,FRIJOL CARGAMANTO,4,2023-01-05 09:17:00,3.43,17950.0,Colombia
536839,87914,ARROZ,2,2023-01-05 09:17:00,1.65,12116.0,Colombia
536839,28930,AZÚCAR,2,2023-01-05 09:17:00,4.9,14017.0,Colombia
536839,26907,CAFÉ,1,2023-01-05 09:17:00,2.36,17236.0,Colombia
536840,94537,HARINA DE MAÍZ,3,2023-01-05 15:40:00,2.76,14098.0,Colombia
536840,87297,QUESO MUZZARELLA,2,2023-01-05 15:40:00,4.69,14665.0,Colombia
536840,65719,PAN TAJADO,4,2023-01-05 15:40:00,3.39,13543.0,Colombia
536840,87914,ARROZ,5,2023-01-05 15:40:00,1.65,12620.0,Colombia
536841,26907,CAFÉ,4,2023-01-05 03:13:00,2.36,13514.0,Colombia
536841,94537,HARINA DE MAÍZ,1,2023-01-05 03:13:00,2.76,12379.0,Colombia
536841,49806,HUEVOS,1,2023-01-05 03:13:00,4.6,12885.0,Colombia
536841,65719,PAN TAJADO,3,2023-01-05 03:13:00,3.39,16333.0,Colombia
536842,95931,LECHE,4,2023-01-03 09:49:00,2.18,13685.0,Colombia
536842,31048,ACEITE DE GIRASOL,5,2023-01-03 09:49:00,3.02,16420.0,Colombia
536842,29772,FRIJOL CARGAMANTO,1,2023-01-03 09:49:00,3.43,16593.0,Colombia
536842,28930,AZÚCAR,1,2023-01-03 09:49:00,4.9,17572.0,Colombia
536842,26907,CAFÉ,1,2023-01-03 09:49:00,2.36,13660.0,Colombia
536843,94537,HARINA DE MAÍZ,1,2023-01-04 07:23:00,2.76,17809.0,Colombia
536843,28930,AZÚCAR,5,2023-01-04 07:23:00,4.9,12747.0,Colombia
536843,87297,QUESO MUZZARELLA,1,2023-01-04 07:23:00,4.69,15114.0,Colombia
536843,49806,HUEVOS,5,2023-01-04 07:23:00,4.6,13955.0,Colombia
536844,31048,ACEITE DE GIRASOL,2,2023-01-07 13:41:00,3.02,17233.0,Colombia
536844,29772,FRIJOL CARGAMANTO,2,2023-01-07 13:41:00,3.43,16204.0,Colombia
536844,87914,ARROZ,3,2023-01-07 13:41:00,1.65,12097.0,Colombia
536845,26907,CAFÉ,1,2023-01-04 19:20:00,2.36,13677.0,Colombia
536845,95931,LECHE,2,2023-01-04 19:20:00,2.18,17267.0,Colombia
536845,28930,AZÚCAR,3,2023-01-04 19:20:00,4.9,15819.0,Colombia
536845,49806,HUEVOS,2,2023-01-04 19:20:00,4.6,16902.0,Colombia
536846,26907,CAFÉ,3,2023-01-04 03:24:00,2.36,12273.0,Colombia
536846,95931,LECHE,3,2023-01-04 03:24:00,2.18,15643.0,Colombia
536846,28930,AZÚCAR,1,2023-01-04 03:24:00,4.9,16094.0,Colombia
536847,26907,CAFÉ,5,2023-01-02 06:54:00,2.36,16356.0,Colombia
536847,95931,LECHE,3,2023-01-02 06:54:00,2.18,14380.0,Colombia
536847,28930,AZÚCAR,4,2023-01-02 06:54:00,4.9,17019.0,Colombia
536848,31048,ACEITE DE GIRASOL,1,2023-01-04 11:32:00,3.02,17326.0,Colombia
536848,29772,FRIJOL CARGAMANTO,5,2023-01-04 11:32:00,3.43,16543.0,Colombia
536848,87914,ARROZ,1,2023-01-04 11:32:00,1.65,15529.0,Colombia
536849,95931,LECHE,1,2023-01-03 16:47:00,2.18,12363.0,Colombia
536849,94537,HARINA DE MAÍZ,4,2023-01-03 16:47:00,2.76,15845.0,Colombia
536849,87297,QUESO MUZZARELLA,4,2023-01-03 16:47:00,4.69,13622.0,Colombia
536850,94537,HARINA DE MAÍZ,4,2023-01-04 13:29:00,2.76,14573.0,Colombia
536850,87297,QUESO MUZZARELLA,5,2023-01-04 13:29:00,4.69,13874.0,Colombia
536851,31048,ACEITE DE GIRASOL,3,2023-01-02 16:41:00,3.02,17709.0,Colombia
536851,94537,HARINA DE MAÍZ,1,2023-01-02 16:41:00,2.76,14862.0,Colombia
536851,29772,FRIJOL CARGAMANTO,4,2023-01-02 16:41:00,3.43,16398.0,Colombia
536851,87914,ARROZ,3,2023-01-02 16:41:00,1.65,15840.0,Colombia
536852,94537,HARINA DE MAÍZ,3,2023-01-07 14:18:00,2.76,13445.0,Colombia
536852,87297,QUESO MUZZARELLA,4,2023-01-07 14:18:00,4.69,14914.0,Colombia
536853,26907,CAFÉ,5,2023-01-07 05:56:00,2.36,16349.0,Colombia
536853,95931,LECHE,2,2023-01-07 05:56:00,2.18,16537.0,Colombia
536853,28930,AZÚCAR,4,2023-01-07 05:56:00,4.9,14027.0,Colombia
536853,31048,ACEITE DE GIRASOL,5,2023-01-07 05:56:00,3.02,15178.0,Colombia
536854,94537,HARINA DE MAÍZ,5,2023-01-01 17:48:00,2.76,15183.0,Colombia
536854,87297,QUESO MUZZARELLA,1,2023-01-01 17:48:00,4.69,14989.0,Colombia
536855,31048,ACEITE DE GIRASOL,1,2023-01-05 14:14:00,3.02,14751.0,Colombia
536855,29772,FRIJOL CARGAMANTO,1,2023-01-05 14:14:00,3.43,15337.0,Colombia
536855,87914,ARROZ,2,2023-01-05 14:14:00,1.65,13340.0,Colombia
536856,94537,HARINA DE MAÍZ,5,2023-01-02 18:31:00,2.76,17083.0,Colombia
536856,87297,QUESO MUZZARELLA,5,2023-01-02 18:31:00,4.69,15536.0,Colombia
536857,94537,HARINA DE MAÍZ,1,2023-01-02 06:34:00,2.76,13496.0,Colombia
536857,87297,QUESO MUZZARELLA,2,2023-01-02 06:34:00,4.69,17912.0,Colombia
536858,94537,HARINA DE MAÍZ,5,2023-01-05 04:24:00,2.76,16897.0,Colombia
536858,87297,QUESO MUZZARELLA,2,2023-01-05 04:24:00,4.69,15698.0,Colombia
536858,65719,PAN TAJADO,5,2023-01-05 04:24:00,3.39,17387.0,Colombia
536859,31048,ACEITE DE GIRASOL,1,2023-01-08 00:34:00,3.02,13854.0,Colombia
536859,29772,FRIJOL CARGAMANTO,2,2023-01-08 00:34:00,3.43,17766.0,Colombia
536859,87914,ARROZ,3,2023-01-08 00:34:00,1.65,15093.0,Colombia
536859,65719,PAN TAJADO,3,2023-01-08 00:34:00,3.39,16756.0,Colombia
536859,49806,HUEVOS,3,2023-01-08 00:34:00,4.6,14890.0,Colombia
536860,31048,ACEITE DE GIRASOL,4,2023-01-06 23:30:00,3.02,17604.0,Colombia
536860,29772,FRIJOL CARGAMANTO,3,2023-01-06 23:30:00,3.43,14027.0,Colombia
536860,87914,ARROZ,1,2023-01-06 23:30:00,1.65,15217.0,Colombia
536861,26907,CAFÉ,1,2023-01-05 06:03:00,2.36,15381.0,Colombia
536861,95931,LECHE,5,2023-01-05 06:03:00,2.18,12037.0,Colombia
536861,28930,AZÚCAR,2,2023-01-05 06:03:00,4.9,16850.0,Colombia
536861,87297,QUESO MUZZARELLA,5,2023-01-05 06:03:00,4.69,16126.0,Colombia
536862,26907,CAFÉ,5,2023-01-04 01:41:00,2.36,17018.0,Colombia
536862,95931,LECHE,3,2023-01-04 01:41:00,2.18,16148.0,Colombia
536862,28930,AZÚCAR,1,2023-01-04 01:41:00,4.9,16071.0,Colombia
536863,31048,ACEITE DE GIRASOL,4,2023-01-05 00:03:00,3.02,12011.0,Colombia
536863,29772,FRIJOL CARGAMANTO,4,2023-01-05 00:03:00,3.43,13054.0,Colombia
536863,87914,ARROZ,3,2023-01-05 00:03:00,1.65,17900.0,Colombia
536864,94537,HARINA DE MAÍZ,5,2023-01-03 04:58:00,2.76,16954.0,Colombia
536864,29772,FRIJOL CARGAMANTO,3,2023-01-03 04:58:00,3.43,16231.0,Colombia
536864,87297,QUESO MUZZARELLA,5,2023-01-03 04:58:00,4.69,16453.0,Colombia
536864,49806,HUEVOS,4,2023-01-03 04:58:00,4.6,17621.0,Colombia
536865,26907,CAFÉ,4,2023-01-06 10:20:00,2.36,16030.0,Colombia
536865,31048,ACEITE DE GIRASOL,1,2023-01-06 10:20:00,3.02,14212.0,Colombia
536865,29772,FRIJOL CARGAMANTO,4,2023-01-06 10:20:00,3.43,16967.0,Colombia
536865,87297,QUESO MUZZARELLA,5,2023-01-06 10:20:00,4.69,15345.0,Colombia
536866,95931,LECHE,5,2023-01-07 12:27:00,2.18,15135.0,Colombia
536866,94537,HARINA DE MAÍZ,2,2023-01-07 12:27:00,2.76,12016.0,Colombia
536866,28930,AZÚCAR,3,2023-01-07 12:27:00,4.9,15831.0,Colombia
536866,87297,QUESO MUZZARELLA,4,2023-01-07 12:27:00,4.69,12488.0,Colombia
536867,31048,ACEITE DE GIRASOL,1,2023-01-07 17:02:00,3.02,12365.0,Colombia
536867,29772,FRIJOL CARGAMANTO,2,2023-01-07 17:02:00,3.43,16204.0,Colombia
536867,49806,HUEVOS,5,2023-01-07 17:02:00,4.6,15933.0,Colombia
536867,87914,ARROZ,1,2023-01-07 17:02:00,1.65,16527.0,Colombia
536868,31048,ACEITE DE GIRASOL,5,2023-01-06 23:41:00,3.02,13524.0,Colombia
536868,87914,ARROZ,2,2023-01-06 23:41:00,1.65,17760.0,Colombia
536869,28930,AZÚCAR,3,2023-01-07 18:54:00,4.9,17932.0,Colombia
536869,29772,FRIJOL CARGAMANTO,4,2023-01-07 18:54:00,3.43,17062.0,Colombia
536869,49806,HUEVOS,1,2023-01-07 18:54:00,4.6,16377.0,Colombia
536870,31048,ACEITE DE GIRASOL,3,2023-01-06 08:14:00,3.02,14390.0,Colombia
536870,29772,FRIJOL CARGAMANTO,1,2023-01-06 08:14:00,3.43,16491.0,Colombia
536870,87297,QUESO MUZZARELLA,3,2023-01-06 08:14:00,4.69,14266.0,Colombia
536870,28930,AZÚCAR,5,2023-01-06 08:14:00,4.9,12271.0,Colombia
536870,94537,HARINA DE MAÍZ,3,2023-01-06 08:14:00,2.76,17711.0,Colombia
536871,95931,LECHE,1,2023-01-06 18:45:00,2.18,12432.0,Colombia
536871,31048,ACEITE DE GIRASOL,5,2023-01-06 18:45:00,3.02,16504.0,Colombia
536871,29772,FRIJOL CARGAMANTO,2,2023-01-06 18:45:00,3.43,16951.0,Colombia
536871,87914,ARROZ,4,2023-01-06 18:45:00,1.65,14854.0,Colombia
536872,31048,ACEITE DE GIRASOL,1,2023-01-03 17:06:00,3.02,14361.0,Colombia
536872,29772,FRIJOL CARGAMANTO,3,2023-01-03 17:06:00,3.43,14165.0,Colombia
536872,87914,ARROZ,4,2023-01-03 17:06:00,1.65,13532.0,Colombia
536873,94537,HARINA DE MAÍZ,2,2023-01-04 03:01:00,2.76,17065.0,Colombia
536873,87297,QUESO MUZZARELLA,5,2023-01-04 03:01:00,4.69,15584.0,Colombia
536873,65719,PAN TAJADO,1,2023-01-04 03:01:00,3.39,17249.0,Colombia
536873,87914,ARROZ,1,2023-01-04 03:01:00,1.65,14794.0,Colombia
536874,31048,ACEITE DE GIRASOL,2,2023-01-07 07:09:00,3.02,15609.0,Colombia
536874,29772,FRIJOL CARGAMANTO,1,2023-01-07 07:09:00,3.43,14222.0,Colombia
536874,87914,ARROZ,4,2023-01-07 07:09:00,1.65,13998.0,Colombia
536875,26907,CAFÉ,4,2023-01-04 07:03:00,2.36,15013.0,Colombia
536875,95931,LECHE,1,2023-01-04 07:03:00,2.18,14516.0,Colombia
536875,28930,AZÚCAR,4,2023-01-04 07:03:00,4.9,13036.0,Colombia
536876,31048,ACEITE DE GIRASOL,3,2023-01-01 22:01:00,3.02,14570.0,Colombia
536876,29772,FRIJOL CARGAMANTO,5,2023-01-01 22:01:00,3.43,15041.0,Colombia
536876,65719,PAN TAJADO,4,2023-01-01 22:01:00,3.39,16562.0,Colombia
536876,87914,ARROZ,5,2023-01-01 22:01:00,1.65,17480.0,Colombia
536877,94537,HARINA DE MAÍZ,1,2023-01-08 02:56:00,2.76,14780.0,Colombia
536877,87297,QUESO MUZZARELLA,2,2023-01-08 02:56:00,4.69,12490.0,Colombia
536878,26907,CAFÉ,2,2023-01-04 19:28:00,2.36,17633.0,Colombia
536878,95931,LECHE,2,2023-01-04 19:28:00,2.18,14480.0,Colombia
536878,28930,AZÚCAR,2,2023-01-04 19:28:00,4.9,16400.0,Colombia
536879,31048,ACEITE DE GIRASOL,5,2023-01-05 17:01:00,3.02,16256.0,Colombia
536879,29772,FRIJOL CARGAMANTO,2,2023-01-05 17:01:00,3.43,12275.0,Colombia
536879,87914,ARROZ,5,2023-01-05 17:01:00,1.65,17503.0,Colombia
536880,26907,CAFÉ,4,2023-01-05 05:03:00,2.36,13535.0,Colombia
536880,95931,LECHE,4,2023-01-05 05:03:00,2.18,15974.0,Colombia
536880,28930,AZÚCAR,3,2023-01-05 05:03:00,4.9,13965.0,Colombia
536880,29772,FRIJOL CARGAMANTO,1,2023-01-05 05:03:00,3.43,13482.0,Colombia
536881,31048,ACEITE DE GIRASOL,1,2023-01-06 06:06:00,3.02,13446.0,Colombia
536881,29772,FRIJOL CARGAMANTO,2,2023-01-06 06:06:00,3.43,17505.0,Colombia
536881,87914,ARROZ,2,2023-01-06 06:06:00,1.65,12435.0,Colombia
536882,26907,CAFÉ,2,2023-01-06 21:05:00,2.36,14153.0,Colombia
536882,95931,LECHE,1,2023-01-06 21:05:00,2.18,12581.0,Colombia
536882,28930,AZÚCAR,5,2023-01-06 21:05:00,4.9,12608.0,Colombia
536883,95931,LECHE,4,2023-01-03 18:10:00,2.18,16619.0,Colombia
536883,31048,ACEITE DE GIRASOL,5,2023-01-03 18:10:00,3.02,17069.0,Colombia
536883,87297,QUESO MUZZARELLA,3,2023-01-03 18:10:00,4.69,13098.0,Colombia
536883,29772,FRIJOL CARGAMANTO,3,2023-01-03 18:10:00,3.43,14999.0,Colombia
536883,28930,AZÚCAR,2,2023-01-03 18:10:00,4.9,13295.0,Colombia
536884,26907,CAFÉ,5,2023-01-06 11:25:00,2.36,13969.0,Colombia
536884,95931,LECHE,4,2023-01-06 11:25:00,2.18,12536.0,Colombia
536884,28930,AZÚCAR,3,2023-01-06 11:25:00,4.9,13863.0,Colombia
536885,31048,ACEITE DE GIRASOL,1,2023-01-02 01:54:00,3.02,16851.0,Colombia
536885,87297,QUESO MUZZARELLA,2,2023-01-02 01:54:00,4.69,16366.0,Colombia
536885,28930,AZÚCAR,1,2023-01-02 01:54:00,4.9,15752.0,Colombia
536885,94537,HARINA DE MAÍZ,4,2023-01-02 01:54:00,2.76,16848.0,Colombia
536885,49806,HUEVOS,3,2023-01-02 01:54:00,4.6,12309.0,Colombia
536886,31048,ACEITE DE GIRASOL,5,2023-01-02 03:07:00,3.02,13289.0,Colombia
536886,29772,FRIJOL CARGAMANTO,4,2023-01-02 03:07:00,3.43,14076.0,Colombia
536886,87914,ARROZ,3,2023-01-02 03:07:00,1.65,17113.0,Colombia
536887,95931,LECHE,1,2023-01-08 02:06:00,2.18,13355.0,Colombia
536887,29772,FRIJOL CARGAMANTO,5,2023-01-08 02:06:00,3.43,17352.0,Colombia
536887,28930,AZÚCAR,3,2023-01-08 02:06:00,4.9,13196.0,Colombia
536887,26907,CAFÉ,2,2023-01-08 02:06:00,2.36,16046.0,Colombia
536887,94537,HARINA DE MAÍZ,2,2023-01-08 02:06:00,2.76,16888.0,Colombia
536888,26907,CAFÉ,2,2023-01-01 21:24:00,2.36,12440.0,Colombia
536888,95931,LECHE,1,2023-01-01 21:24:00,2.18,16243.0,Colombia
536888,28930,AZÚCAR,1,2023-01-01 21:24:00,4.9,17108.0,Colombia
536889,26907,CAFÉ,5,2023-01-05 20:44:00,2.36,13436.0,Colombia
536889,94537,HARINA DE MAÍZ,1,2023-01-05 20:44:00,2.76,13681.0,Colombia
536889,87297,QUESO MUZZARELLA,5,2023-01-05 20:44:00,4.69,15717.0,Colombia
536890,26907,CAFÉ,1,2023-01-03 06:08:00,2.36,13055.0,Colombia
536890,95931,LECHE,3,2023-01-03 06:08:00,2.18,15045.0,Colombia
536890,28930,AZÚCAR,3,2023-01-03 06:08:00,4.9,16958.0,Colombia
536890,31048,ACEITE DE GIRASOL,2,2023-01-03 06:08:00,3.02,13044.0,Colombia
536891,31048,ACEITE DE GIRASOL,4,2023-01-07 17:43:00,3.02,16441.0,Colombia
536891,28930,AZÚCAR,2,2023-01-07 17:43:00,4.9,12919.0,Colombia
536891,29772,FRIJOL CARGAMANTO,2,2023-01-07 17:43:00,3.43,17921.0,Colombia
536891,87914,ARROZ,1,2023-01-07 17:43:00,1.65,14378.0,Colombia
536892,26907,CAFÉ,3,2023-01-03 13:01:00,2.36,16107.0,Colombia
536892,95931,LECHE,5,2023-01-03 13:01:00,2.18,16864.0,Colombia
536892,28930,AZÚCAR,5,2023-01-03 13:01:00,4.9,12796.0,Colombia
536893,26907,CAFÉ,5,2023-01-02 02:09:00,2.36,13782.0,Colombia
536893,29772,FRIJOL CARGAMANTO,1,2023-01-02 02:09:00,3.43,16463.0,Colombia
536893,87297,QUESO MUZZARELLA,1,2023-01-02 02:09:00,4.69,13296.0,Colombia
536893,49806,HUEVOS,2,2023-01-02 02:09:00,4.6,14872.0,Colombia
536894,94537,HARINA DE MAÍZ,3,2023-01-07 23:10:00,2.76,14331.0,Colombia
536894,29772,FRIJOL CARGAMANTO,2,2023-01-07 23:10:00,3.43,12643.0,Colombia
536894,28930,AZÚCAR,2,2023-01-07 23:10:00,4.9,15365.0,Colombia
536894,87297,QUESO MUZZARELLA,2,2023-01-07 23:10:00,4.69,17562.0,Colombia
536895,31048,ACEITE DE GIRASOL,3,2023-01-04 02:58:00,3.02,12946.0,Colombia
536895,28930,AZÚCAR,3,2023-01-04 02:58:00,4.9,16108.0,Colombia
536895,29772,FRIJOL CARGAMANTO,3,2023-01-04 02:58:00,3.43,16865.0,Colombia
536895,49806,HUEVOS,3,2023-01-04 02:58:00,4.6,17907.0,Colombia
536896,31048,ACEITE DE GIRASOL,3,2023-01-04 14:08:00,3.02,12827.0,Colombia
536896,29772,FRIJOL CARGAMANTO,4,2023-01-04 14:08:00,3.43,13856.0,Colombia
536896,87297,QUESO MUZZARELLA,5,2023-01-04 14:08:00,4.69,13115.0,Colombia
536896,28930,AZÚCAR,3,2023-01-04 14:08:00,4.9,16107.0,Colombia
536896,26907,CAFÉ,4,2023-01-04 14:08:00,2.36,13632.0,Colombia
536897,95931,LECHE,2,2023-01-05 07:06:00,2.18,14336.0,Colombia
536897,31048,ACEITE DE GIRASOL,1,2023-01-05 07:06:00,3.02,14167.0,Colombia
536897,29772,FRIJOL CARGAMANTO,3,2023-01-05 07:06:00,3.43,12709.0,Colombia
536897,87914,ARROZ,5,2023-01-05 07:06:00,1.65,15005.0,Colombia
536898,94537,HARINA DE MAÍZ,4,2023-01-07 17:32:00,2.76,16893.0,Colombia
536898,87297,QUESO MUZZARELLA,4,2023-01-07 17:32:00,4.69,13658.0,Colombia
536899,26907,CAFÉ,5,2023-01-04 01:47:00,2.36,16247.0,Colombia
536899,95931,LECHE,5,2023-01-04 01:47:00,2.18,12256.0,Colombia
536899,28930,AZÚCAR,5,2023-01-04 01:47:00,4.9,13527.0,Colombia
536900,95931,LECHE,1,2023-01-02 14:03:00,2.18,12275.0,Colombia
536900,31048,ACEITE DE GIRASOL,1,2023-01-02 14:03:00,3.02,12786.0,Colombia
536900,29772,FRIJOL CARGAMANTO,5,2023-01-02 14:03:00,3.43,12357.0,Colombia
536900,87914,ARROZ,3,2023-01-02 14:03:00,1.65,17088.0,Colombia
536901,94537,HARINA DE MAÍZ,1,2023-01-03 19:52:00,2.76,12267.0,Colombia
536901,87297,QUESO MUZZARELLA,4,2023-01-03 19:52:00,4.69,17113.0,Colombia
536901,49806,HUEVOS,3,2023-01-03 19:52:00,4.6,15023.0,Colombia
536902,31048,ACEITE DE GIRASOL,2,2023-01-04 05:29:00,3.02,16386.0,Colombia
536902,29772,FRIJOL CARGAMANTO,4,2023-01-04 05:29:00,3.43,14662.0,Colombia
536902,87914,ARROZ,4,2023-01-04 05:29:00,1.65,14493.0,Colombia
536903,26907,CAFÉ,3,2023-01-02 17:59:00,2.36,13151.0,Colombia
536903,95931,LECHE,1,2023-01-02 17:59:00,2.18,14286.0,Colombia
536903,28930,AZÚCAR,2,2023-01-02 17:59:00,4.9,15243.0,Colombia
536904,31048,ACEITE DE GIRASOL,1,2023-01-06 09:43:00,3.02,12327.0,Colombia
536904,29772,FRIJOL CARGAMANTO,4,2023-01-06 09:43:00,3.43,16916.0,Colombia
536904,87914,ARROZ,5,2023-01-06 09:43:00,1.65,16231.0,Colombia
536905,94537,HARINA DE MAÍZ,1,2023-01-08 01:30:00,2.76,12583.0,Colombia
536905,87297,QUESO MUZZARELLA,5,2023-01-08 01:30:00,4.69,13503.0,Colombia
536905,49806,HUEVOS,5,2023-01-08 01:30:00,4.6,13345.0,Colombia
536906,26907,CAFÉ,1,2023-01-07 05:32:00,2.36,17919.0,Colombia
536906,95931,LECHE,5,2023-01-07 05:32:00,2.18,15024.0,Colombia
536906,28930,AZÚCAR,4,2023-01-07 05:32:00,4.9,17809.0,Colombia
536907,26907,CAFÉ,4,2023-01-04 11:18:00,2.36,16637.0,Colombia
536907,95931,LECHE,3,2023-01-04 11:18:00,2.18,13845.0,Colombia
536907,28930,AZÚCAR,5,2023-01-04 11:18:00,4.9,13225.0,Colombia
536907,31048,ACEITE DE GIRASOL,2,2023-01-04 11:18:00,3.02,14063.0,Colombia
536908,94537,HARINA DE MAÍZ,2,2023-01-07 07:32:00,2.76,13866.0,Colombia
536908,87297,QUESO MUZZARELLA,4,2023-01-07 07:32:00,4.69,13217.0,Colombia
536909,26907,CAFÉ,1,2023-01-06 12:47:00,2.36,17968.0,Colombia
536909,94537,HARINA DE MAÍZ,4,2023-01-06 12:47:00,2.76,14666.0,Colombia
536909,87297,QUESO MUZZARELLA,4,2023-01-06 12:47:00,4.69,12883.0,Colombia
536909,49806,HUEVOS,2,2023-01-06 12:47:00,4.6,16997.0,Colombia
536910,31048,ACEITE DE GIRASOL,2,2023-01-06 03:20:00,3.02,12678.0,Colombia
536910,29772,FRIJOL CARGAMANTO,3,2023-01-06 03:20:00,3.43,13315.0,Colombia
536910,87914,ARROZ,2,2023-01-06 03:20:00,1.65,16192.0,Colombia
536911,26907,CAFÉ,5,2023-01-08 02:10:00,2.36,16188.0,Colombia
536911,95931,LECHE,3,2023-01-08 02:10:00,2.18,16279.0,Colombia
536911,28930,AZÚCAR,3,2023-01-08 02:10:00,4.9,12848.0,Colombia
536911,87914,ARROZ,1,2023-01-08 02:10:00,1.65,13220.0,Colombia
536912,94537,HARINA DE MAÍZ,4,2023-01-05 14:01:00,2.76,,Colombia
536912,87297,QUESO MUZZARELLA,5,2023-01-05 14:01:00,4.69,16567.0,Colombia
536913,95931,LECHE,1,2023-01-04 04:56:00,2.18,15569.0,Colombia
536913,87297,QUESO MUZZARELLA,5,2023-01-04 04:56:00,4.69,17647.0,Colombia
536913,29772,FRIJOL CARGAMANTO,1,2023-01-04 04:56:00,3.43,12534.0,Colombia
536913,28930,AZÚCAR,1,2023-01-04 04:56:00,4.9,12213.0,Colombia
536913,49806,HUEVOS,2,2023-01-04 04:56:00,4.6,14074.0,Colombia
536914,31048,ACEITE DE GIRASOL,5,2023-01-01 10:05:00,3.02,12713.0,Colombia
536914,29772,FRIJOL CARGAMANTO,3,2023-01-01 10:05:00,3.43,13010.0,Colombia
536914,87914,ARROZ,3,2023-01-01 10:05:00,1.65,17650.0,Colombia
536915,95931,LECHE,4,2023-01-05 11:42:00,2.18,14176.0,Colombia
536915,31048,ACEITE DE GIRASOL,4,2023-01-05 11:42:00,3.02,12661.0,Colombia
536915,29772,FRIJOL CARGAMANTO,1,2023-01-05 11:42:00,3.43,17199.0,Colombia
536915,26907,CAFÉ,3,2023-01-05 11:42:00,2.36,15840.0,Colombia
536915,49806,HUEVOS,3,2023-01-05 11:42:00,4.6,15718.0,Colombia
536916,31048,ACEITE DE GIRASOL,4,2023-01-02 01:21:00,3.02,15917.0,Colombia
536916,29772,FRIJOL CARGAMANTO,5,2023-01-02 01:21:00,3.43,13678.0,Colombia
536916,87914,ARROZ,2,2023-01-02 01:21:00,1.65,16807.0,Colombia
536917,26907,CAFÉ,3,2023-01-05 12:25:00,2.36,13435.0,Colombia
536917,95931,LECHE,5,2023-01-05 12:25:00,2.18,14292.0,Colombia
536917,94537,HARINA DE MAÍZ,2,2023-01-05 12:25:00,2.76,13707.0,Colombia
536917,87297,QUESO MUZZARELLA,1,2023-01-05 12:25:00,4.69,13520.0,Colombia
536918,26907,CAFÉ,1,2023-01-02 09:02:00,2.36,14165.0,Colombia
536918,95931,LECHE,1,2023-01-02 09:02:00,2.18,14947.0,Colombia
536918,28930,AZÚCAR,1,2023-01-02 09:02:00,4.9,16897.0,Colombia
536919,31048,ACEITE DE GIRASOL,4,2023-01-01 17:56:00,3.02,16147.0,Colombia
536919,94537,HARINA DE MAÍZ,5,2023-01-01 17:56:00,2.76,12640.0,Colombia
536919,29772,FRIJOL CARGAMANTO,1,2023-01-01 17:56:00,3.43,13974.0,Colombia
536919,87914,ARROZ,3,2023-01-01 17:56:00,1.65,13638.0,Colombia
536920,31048,ACEITE DE GIRASOL,5,2023-01-05 16:22:00,3.02,15586.0,Colombia
536920,29772,FRIJOL CARGAMANTO,5,2023-01-05 16:22:00,3.43,14655.0,Colombia
536920,87914,ARROZ,3,2023-01-05 16:22:00,1.65,15395.0,Colombia
