TV,Social Media,Influencer,Radio,Sales
0.451244404,3.53978674,Mega,22.188335846036523,56.01689561
29.24105443,3.969112218,Micro,22.81431187642239,266.4656814
14.83530271,1.586404834,Mega,22.74435598821504,260.0628572
16.76213505,5.647998207,Mega,22.32805606185842,196.4379226
14.13534024,3.890982839,Micro,21.66974622459655,69.83370712
20.63387374,3.44271492,Micro,22.207763350789943,129.5227154
20.10848671,2.728374334,Mega,22.58411629518549,195.102176
14.18862454,4.034137594,Nano,22.01406746351227,196.161492
16.07763967,2.392235948,Mega,21.733199798769117,224.5155382
7.515169009,1.384553635,Mega,22.110357062725786,101.4529068
6.168740958,1.04364922,Nano,21.34044168623824,112.7196391
0.494669658,3.307763278,Macro,22.34403885287305,96.53121865
4.650729125,2.501837104,Micro,22.465033817229966,101.1857743
8.421994731,3.279480595,Macro,21.424129323642717,112.3081088
20.74153565,4.51238522,Mega,22.588952324438015,243.5008161
29.13806872,4.47779358,Mega,22.518359859405486,294.8365076
19.21061664,3.087815141,Macro,22.661248379620304,221.7316739
16.68509976,0.667511487,Mega,21.687185486505122,201.0811349
15.43129391,3.006825317,Macro,22.56108326088235,258.0288425
15.08427868,0.47441555,Macro,21.95228418144209,181.0543356
9.9541245,3.674953196,Mega,22.029540103186793,107.2140847
28.90739759,3.861604872,Micro,21.60824721502783,344.2288883
6.167699608,0.901902768,Nano,21.88745685184596,45.77378949
10.61709956,1.277720616,Macro,21.42961947954152,68.24392705
3.304010476,1.434938247,Macro,22.041474242389107,59.22385929
17.46309474,4.0178371,Nano,22.41447818042362,202.9779971
13.85032361,2.900443085,Mega,22.320180233826875,73.83086992
13.99472911,5.248399204,Micro,21.68808836531729,212.3489244
16.36099547,2.198071571,Nano,21.94309086596484,116.6798911
23.87481826,4.140342969,Mega,22.299584550444028,301.0446617
24.74200406,1.469919578,Mega,21.898286578426248,284.1730009
18.73693928,4.166428183,Nano,21.573578583201606,210.6886426
34.46795513,4.088163909,Nano,23.01439247665753,347.5891327
5.384656349,0.63199073,Mega,21.974294607803984,83.57435437
18.14144822,6.39581212,Macro,22.12726122871168,240.2914041
23.76823033,5.455271317,Nano,22.26027929091422,242.2336763
7.888210849,3.998362072,Macro,21.32546269421306,53.54400783
9.398839224,3.206508472,Mega,21.46638927175942,41.35123045
5.298172116,0.903993562,Mega,21.510064449868352,37.069275
25.09598285,3.588906021,Mega,21.646838307129343,272.4213353
23.59536842,4.882771183,Mega,22.531088281919274,257.3921996
11.09126345,0.95375194,Mega,22.265690230413917,88.89038327
2.347193413,0.588160135,Micro,22.02426579923405,135.2616442
7.231927741,5.155800945,Macro,22.011177800092714,111.7938657
27.14371231,5.714889719,Macro,21.98946860029395,271.3634202
26.09727976,1.525980545,Nano,22.029811200134105,217.2293131
22.61215309,5.02351081,Nano,21.553962099488228,228.6158922
2.321754718,1.76389766,Nano,22.556638133509296,129.8158556
27.8735925,5.378532398,Micro,23.111571980979857,317.4466236
17.5538255,3.39216147,Mega,22.27660421493666,237.7424954
23.35453897,4.472029211,Micro,22.55382375225041,356.2684227
19.10180456,2.327478321,Nano,22.22614394786831,268.892292
13.62383917,1.081630027,Mega,22.66518649227712,218.7967423
10.52698932,0.830311194,Macro,22.027181740798138,134.409246
30.78177788,4.857009064,Mega,22.89448843535518,262.5100901
17.56867227,2.001044064,Micro,21.972702490297003,104.6554025
25.28510272,12.05474882,Mega,22.723403726875784,228.4543835
3.119413491,2.819735385,Micro,21.53461739065272,80.24244109
17.01194371,2.682326269,Micro,21.65739043019682,115.3543379
10.35124977,0.936024016,Nano,21.64345942375918,125.2761007
8.648684909,6.921289406,Nano,21.633585910772393,73.54132977
15.4419208,0.064057634,Mega,21.53418752795011,175.7308268
25.73376486,2.270527985,Nano,21.97331587336037,336.6571388
27.89100194,7.145666677,Micro,22.62862119820206,302.8317272
26.23075658,4.307673455,Mega,22.140893146263558,347.5747397
10.83082132,3.734457823,Macro,21.89631718059521,103.3493972
23.77163648,3.688207002,Nano,22.122401190519454,334.8717431
14.59833479,1.9868408,Micro,22.738043207518935,178.5226415
15.98710355,0.831085792,Mega,21.796108569698596,95.67204115
20.84691258,8.21413169,Macro,22.306137642222602,297.1053817
28.84839121,2.581624373,Micro,22.499075849897945,331.3565856
1.342911026,2.244921251,Mega,21.68875007219921,55.67769137
25.51805538,2.738878738,Mega,22.560939414108187,288.5305831
12.36083061,5.470915563,Mega,21.3454991105507,121.709956
4.01212603,0.427108804,Nano,22.20952119080264,112.2035442
36.72307745,3.950392592,Nano,22.446443023144308,343.0877465
0.216101168,0.753242703,Mega,21.06507551238236,41.39651524
11.16659227,1.464148126,Macro,21.187763760188258,69.80773201
18.73208697,5.045613626,Macro,22.69056549960494,195.7680131
8.466518679,0.64854834,Mega,21.412366739225124,89.25059861
15.44922108,4.645825936,Mega,22.159813836909063,96.82128425
23.11923457,2.99421459,Mega,22.551531188315295,153.5565567
19.7537397,4.996981078,Macro,22.167887953626547,257.8633264
12.61877735,1.600792875,Micro,22.181755497834533,74.82778835
9.020878057,1.983441738,Micro,21.4845072468937,162.2787476
18.40548389,4.588627993,Micro,22.60821438261688,182.230109
25.05226608,7.118749557,Micro,22.027722563296486,333.0185055
17.592606,2.569460824,Macro,21.911969424080887,130.2686322
34.49346538,5.891364406,Nano,22.10352523267992,311.6825535
29.58800787,5.256752406,Macro,22.134589528343056,262.8823829
15.18856944,0.760136913,Macro,22.71469821626732,153.6034143
20.84734986,4.647692649,Mega,21.811192436101756,202.3921238
25.93209391,0.237228908,Mega,21.61480719334209,253.9660258
14.18460355,5.545421141,Macro,21.629317301701352,153.5787045
27.85349299,7.912248122,Macro,22.87019038164168,327.304958
10.40371072,0.263531928,Nano,21.577677056540157,133.9506811
4.246828009,1.182699755,Micro,21.404113831755616,151.641576
32.31705024,4.646319634,Nano,22.345764656164395,328.3261337
32.81499473,6.469135436,Mega,22.052563648005016,347.1460055
13.85470607,3.72361948,Macro,22.094922989795847,167.0873958
15.82644174,1.740744439,Nano,22.08017031030816,127.5466597
29.64528436,2.641853177,Macro,21.75852159093676,330.2643204
11.82249558,1.840562767,Macro,22.191136453604702,155.6302295
10.86707292,2.932960829,Nano,21.608959097522735,198.5214102
12.05703979,3.722753612,Macro,21.957367256193116,236.7567928
24.66295001,4.291873948,Micro,21.72083020371891,209.1876697
27.16698915,1.952594516,Micro,22.59753026411382,185.1461543
20.90396594,5.870763969,Nano,22.538528945744574,114.9270444
13.84475165,5.092254231,Mega,21.679582974058622,156.982317
16.97645374,4.517268013,Nano,21.580618628376385,208.1119326
19.29015403,4.359484985,Nano,22.482434716189424,266.9377139
36.29359238,6.685509421,Macro,22.88950855632808,325.6558158
22.14974584,5.275784898,Micro,21.95912106212249,169.5980174
17.18990789,0.237534685,Macro,21.53144679912295,73.14737548
36.24543619,8.863215031,Macro,21.631648395571297,305.7394717
24.04424273,3.088346775,Mega,21.64049617119611,247.7805991
15.22052675,5.422181754,Nano,21.547538572947726,166.0693596
2.742980844,0.29066076,Mega,21.476574478034877,96.01512547
10.84335506,1.303214039,Micro,21.691291241630772,156.8679569
15.83963977,5.286098271,Mega,22.2649002977634,170.4486331
33.80416617,6.854701422,Macro,22.066619351881656,349.6410831
25.46799432,2.998558134,Micro,21.421502796951636,163.2057608
18.08794359,3.124233649,Micro,22.655437734283385,217.3924532
30.36493938,5.110394334,Mega,22.261354702367548,259.695649
6.900105047,0.7423989,Nano,21.902775088160542,111.8268837
8.992457813,3.349611025,Mega,21.760934853319014,103.7700567
34.28141179,8.697487404,Nano,21.854686517887814,300.7305325
2.386864323,0.60145585,Micro,21.86362831714925,63.1760749
14.49372202,0.737132129,Micro,21.51684146528996,228.6705497
28.10042831,6.381561037,Macro,22.833267915776837,325.1610137
33.74742661,2.79805324,Mega,21.868428840172378,333.0773697
23.01551995,2.959907987,Micro,21.923927316270174,255.8052576
29.86234905,0.917605295,Macro,21.730727682868945,276.1736609
12.96108964,2.336084992,Micro,21.985502501313608,194.573563
17.40233918,4.550484424,Macro,22.340918188820858,282.6928978
11.24505485,1.363032749,Micro,22.137937641629556,229.217894
9.859486032,2.897944304,Mega,22.154631588726026,132.9857305
14.70641376,3.98567555,Micro,22.59144399795414,200.002557
37.19547402,8.66657884,Macro,22.55748256489543,337.2020617
26.66674418,3.698028588,Micro,22.48747228324625,215.7972985
8.23299153,0.635691754,Micro,21.286223490904206,106.0646022
3.862101912,1.207369381,Micro,21.954082098741974,124.6061627
2.089999917,0.217752116,Nano,22.082867996287042,123.1219261
6.632048133,1.415371282,Macro,22.330171697656397,95.14128996
12.78850362,3.01349173,Micro,21.61177500847674,97.74436434
17.77730935,3.588287267,Nano,21.795673073757136,79.41889491
2.689973086,1.873918167,Mega,21.27909587212019,46.74453019
17.00947877,6.048201516,Macro,21.68306641574479,240.4988996
11.50318371,2.519338224,Nano,21.419416337371004,162.3156135
6.215195866,5.315751143,Mega,21.622504944530395,138.3211236
31.00062729,2.464132207,Micro,22.595752334918277,214.2389135
2.535155143,0.809429431,Macro,21.35516892094523,75.1029808
17.8984319,0.925631096,Micro,22.299151154255938,179.9306044
9.288699517,4.01258944,Nano,21.602824968139615,112.3453068
12.97234194,4.980146826,Mega,21.716849142898553,148.9565486
4.192298884,1.011604124,Micro,21.329458584209014,75.3411398
26.46683247,3.613317648,Macro,21.779640513162704,280.4982549
36.13477932,6.812528936,Micro,22.47146953984901,275.8154126
7.486313376,3.155098432,Macro,21.385808884529627,49.4566405
18.22775097,1.46423568,Macro,22.363283686433597,184.4052178
27.02480286,3.399217629,Macro,22.397060522245074,226.7540305
31.6462889,6.52108481,Micro,22.23338317477642,356.5177011
23.82047528,1.627421268,Micro,22.413928377769356,159.4508481
29.093976,4.849590492,Micro,21.999827756298338,306.0907006
8.823525102,3.405839489,Mega,21.397429875969834,132.5496146
21.64940648,0.404270733,Nano,22.644718734074985,309.6652149
10.86014433,1.318393616,Mega,21.25590162572916,75.89440591
25.37570136,5.073874121,Micro,21.54806950456136,237.5702299
31.63231852,6.437839912,Mega,23.007703307819146,351.8656104
30.51487365,9.431987087,Macro,21.856287027591087,314.25191
12.10869182,0.745238723,Macro,22.562866338011073,172.7311883
29.88664663,5.667107554,Mega,22.480927384399063,230.667327
36.12313135,4.584246415,Mega,22.51044274997204,289.653414
7.977288188,0.983442017,Micro,22.22933532315318,147.2296322
32.63667971,6.619127623,Macro,23.134881889388737,304.419999
29.60111386,6.481908539,Macro,22.32305621244583,292.2098585
15.50264678,2.655940387,Nano,22.02504141868102,213.4362695
10.69837915,1.359456063,Mega,21.662552812044485,87.9565535
29.91287893,5.690365858,Nano,22.790314640267102,302.3746247
20.65784983,3.72670806,Macro,22.940617432887045,245.8037354
22.4028944,5.276295758,Nano,21.524404020980487,212.4985828
3.815213208,0.3327901,Macro,21.570528678189227,53.21920964
10.93594964,3.063813087,Mega,21.516082368003328,101.2901608
8.027424156,3.780097613,Mega,21.547332594474042,141.0870842
20.81105562,4.438582726,Mega,22.159026089923064,118.5002089
4.782495242,1.413944986,Micro,22.02058805606229,46.90197979
19.42239584,3.602285923,Macro,21.999476276006604,167.1207967
13.2703404,0.858878019,Micro,22.0124850001087,92.40045362
24.60749369,2.55372225,Macro,21.527452465716017,162.6508972
6.460315841,1.391487958,Micro,21.36559801986987,72.99721493
10.86123463,2.575875195,Macro,21.255046241532277,51.93438844
26.53623007,3.80369576,Nano,22.386159939269604,351.6684932
19.34086431,1.602340512,Micro,21.950314166761203,210.5717703
6.290858174,0.67851384,Mega,21.92192071883375,53.72935589
10.17876113,0.774718817,Micro,21.868426639104776,162.0752637
8.483011027,1.590988073,Mega,22.519531371107163,139.1449259
9.560125465,1.010489382,Micro,22.54567739828339,206.4083305
32.31926372,6.494517858,Mega,22.416868017221322,270.6378511
5.930538265,0.861035978,Macro,22.46616255802171,103.1628319
25.72782083,1.843733021,Micro,21.734336629541566,323.9925226
33.30849773,7.820146668,Nano,22.732963636507662,310.8965435
26.21705634,5.481302028,Macro,21.612256351461372,228.0181448
5.264623343,2.531732224,Nano,21.433385393318368,130.9591588
28.35102374,6.541167803,Macro,22.553912596647876,210.3998707
13.87461816,3.553056769,Nano,22.020310407497846,188.0915735
7.202913475,1.408307077,Micro,22.027888303818344,89.79028845
7.083959569,1.081620709,Nano,21.483980298971947,124.1332061
28.82671381,5.519575003,Macro,22.920500825375772,292.0895775
4.972625274,4.905049083,Macro,21.931874059613392,52.75285707
11.92270713,6.033385743,Nano,22.093830090429897,103.8744139
6.155116452,1.258231325,Micro,21.401681304759794,86.58322079
2.838152223,0.755762023,Nano,22.035647008729704,98.34374047
24.70800033,1.160337309,Micro,22.707168009191008,324.1609442
32.78584244,3.253216367,Macro,22.657257319812295,303.0606747
13.68614516,0.864997463,Nano,22.510232969981743,199.0335836
38.17605375,6.963602725,Mega,22.383279778540896,307.416326
7.570742919,0.732234227,Macro,21.698307362412674,109.9760621
4.549974224,0.968120529,Macro,21.259824608927108,39.99255416
16.48492471,1.282186653,Micro,22.05328733928945,157.0058879
3.231076691,0.850271175,Nano,21.87352756965543,127.3799299
29.94711311,4.767623725,Mega,21.837141329346068,345.9467083
18.07310728,5.706993806,Micro,22.62319464668615,178.4739206
2.249203812,0.395150251,Nano,22.239246729078747,61.86530832
3.510261265,1.060978149,Micro,21.330148130280538,84.48658764
18.92451704,1.884703111,Mega,22.06649635227113,103.6206304
19.15584406,0.014711851,Macro,21.602576958515623,281.5928898
19.76318411,1.198692648,Micro,22.556290076463956,187.8666179
7.820341463,0.16292609,Micro,22.040312177888396,120.9375094
24.36995576,3.57934547,Mega,22.24935774176418,305.1813506
1.380311071,5.286680958,Mega,21.478355421275285,80.94072509
7.789507227,4.06782199,Macro,21.84388635590371,62.0795245
6.782228139,2.37336051,Nano,22.256163496634564,61.89592054
28.23216199,4.76982045,Macro,22.02486020873718,280.3209694
30.20004802,6.142585504,Nano,21.659662068181973,342.2541364
5.200063473,2.294252711,Macro,21.492931471313238,100.8682615
19.16538374,0.917988194,Nano,21.97088740691677,240.3937428
32.40065311,3.784145331,Nano,21.75428591520407,355.0516262
24.78624404,6.349962293,Mega,22.825716690271445,309.2043274
24.36575611,5.020143563,Macro,22.11472581717814,194.5312641
16.51570417,6.973442838,Micro,21.423829872289403,160.1700141
25.43144364,4.58797385,Micro,22.21561783087911,185.7341703
31.21314927,6.894316975,Nano,22.861297394798157,334.3205757
41.1538091,4.31660016,Macro,22.771466975636564,353.617947
24.59745898,7.320931129,Nano,22.075290766890557,231.2683509
35.15147481,10.61089545,Mega,22.302279783395697,345.5068264
17.04016276,3.156623295,Macro,21.476572208034288,190.4596035
35.92794676,8.670850647,Micro,22.538163514407266,311.9081452
7.617127951,2.274600961,Micro,21.609011291496763,163.3418086
5.114304619,0.260751503,Mega,21.709054195117478,61.81393577
27.44053749,2.943291647,Mega,22.628563027103215,276.9901608
13.22123736,3.660566126,Micro,21.679551298491557,135.7731514
13.94936767,4.793888364,Macro,22.35595344485785,210.0603464
27.96404564,5.055596363,Nano,22.3328899574364,232.2652984
3.290238601,2.496801639,Macro,21.607059935574256,54.25755446
6.304845298,0.802279711,Micro,21.885496962108135,110.4393737
3.047946161,0.998475322,Mega,21.322445979630544,46.48788091
21.17480421,4.486404533,Macro,22.142711968976666,180.3195365
20.73205864,5.623284528,Mega,21.98919996045586,207.4863233
2.201477322,0.166173465,Micro,22.050177517275856,44.99813919
9.748085525,0.409903698,Macro,22.160970965223676,85.23791476
4.561389512,1.791092844,Micro,21.83216620893264,90.85086418
18.30464111,4.895171905,Micro,22.237109592754166,234.021177
29.43758471,5.523007979,Micro,22.375122254223278,317.1594292
10.00031472,0.039404657,Mega,21.864279975912666,132.621346
4.512800943,2.2934618,Nano,21.794692680567387,35.05080497
26.57604552,6.141799337,Macro,22.91318204108341,265.2172358
11.10971142,3.949362396,Nano,22.488391316690215,172.9829063
25.7252168,2.967397866,Micro,22.778098663982306,317.0033014
30.67023291,2.807285171,Nano,22.79816187058898,272.0442444
33.42960304,6.443252612,Macro,21.618928932425966,353.46916
8.412303495,3.642783793,Micro,21.690436071354146,177.1283951
33.99132588,4.794126579,Nano,22.27468265504774,310.3503959
26.64284202,6.894241261,Macro,21.89518132042022,339.9021026
16.82166633,1.585219121,Micro,21.79661482178292,114.6695418
10.73061151,0.827735972,Mega,21.421739336438094,67.58062238
15.96956521,1.950999733,Macro,21.864568045402425,212.9338993
0.758569411,0.527880863,Nano,21.265905391509197,35.54799802
26.50281649,3.537618612,Mega,22.930713861002666,331.6478588
11.33544306,0.147556766,Micro,21.754003192423127,134.9564752
20.85748443,5.305812168,Nano,22.692498100703204,244.6335186
19.86645844,1.948666468,Micro,22.71785233865775,251.2414921
7.666725668,0.319328304,Nano,22.316949626526252,125.8416562
10.82316525,0.023109357,Micro,22.1309012366315,94.73689499
23.6283028,4.805357168,Mega,22.77603297825222,235.9204286
13.43845073,1.228182851,Mega,22.057469950601682,161.9678005
24.64687638,6.444050052,Micro,22.023200669396722,189.4984681
34.15101221,7.847444243,Micro,21.786680943923855,329.7585643
10.55302912,0.818136405,Macro,21.899368511735332,105.2992687
7.036145373,0.595659907,Macro,21.565195990791388,46.84120407
17.91425703,3.047221413,Mega,21.67790438622036,116.2559525
14.80553314,1.818714968,Micro,22.21772758175509,80.27251748
7.228354408,5.250181854,Micro,21.999713520123848,46.52969738
23.41186612,3.38645132,Nano,22.704661940650347,304.1323083
18.80024331,3.090105563,Macro,22.83126626944413,280.469538
17.50679395,1.258508241,Micro,21.599058726843232,148.0600815
23.13440248,3.02294212,Mega,22.628763148874278,155.9413351
28.55660496,4.744486496,Micro,21.543227687602535,264.7857008
23.61530268,5.555739478,Macro,21.72486415936473,246.1376093
28.01877818,4.629252433,Macro,22.82163087975308,303.3890111
0.815585276,3.082830489,Micro,21.406887240621014,95.10306677
14.34414237,3.13864616,Mega,22.532736358334944,131.9446678
12.38447814,1.637157501,Nano,22.068896443591967,65.125304
15.60966355,6.728207899,Nano,22.70027204692699,233.5142029
4.490602106,0.947531027,Mega,21.309482637433664,55.79275944
21.07949092,3.125858631,Micro,22.231542361861464,246.8968109
18.54551399,0.811841133,Nano,22.02848636167923,221.3185087
20.22086793,4.540904518,Macro,22.765280135513066,267.7373384
22.23462227,4.066662577,Mega,21.667442277210384,300.5450207
9.95269779,0.498155859,Nano,22.024430410943324,146.8899396
10.25291621,0.86532872,Nano,21.6574753770536,135.5300789
8.197932469,2.119872253,Mega,21.53687154481975,63.25378214
15.93153303,4.551268618,Mega,21.49773728419091,121.2424073
3.556576557,0.360014914,Micro,21.98399775292073,37.24327179
7.770454122,1.797070674,Micro,22.070223281302543,135.7213798
13.45746031,0.91765612,Mega,21.76216406362565,116.7838444
20.91620696,4.093511379,Mega,22.78787305637318,218.830545
6.371852119,1.305288031,Nano,21.36934972526982,84.80889175
11.42209084,0.986710374,Mega,21.338456325262637,93.29172911
28.27700983,7.015215591,Nano,22.964200677289334,310.222468
10.79687452,3.619462671,Micro,21.472861347679903,125.54135
29.06907952,3.380965049,Mega,21.538647408089957,234.3780869
15.55091019,0.381845418,Nano,22.207224220262443,130.3841296
20.71881535,0.144885367,Mega,22.449931874791048,244.4277846
7.682984504,1.443827375,Nano,21.806582563698548,110.0272035
18.27354261,4.86975182,Nano,22.610867957780005,177.2435407
14.19071291,3.321536823,Nano,22.401458427052507,159.7279843
3.538770143,2.106952026,Micro,21.987407821986544,65.25206495
36.50269966,5.544405637,Nano,22.004110303664106,327.5925024
9.081157279,2.338192893,Mega,21.319504474793014,65.65345809
20.72400777,5.503499783,Macro,22.334552655212168,274.793308
17.82863476,1.823407233,Nano,21.905070610521854,140.7737107
5.478510793,2.250340619,Macro,21.84313559028,49.66101465
22.23934576,8.19479117,Macro,22.279783694586982,214.3964426
16.50000902,3.138409019,Macro,22.553605177670175,130.7588912
36.78144812,5.944544971,Micro,22.00579386379751,310.0064665
11.50253176,2.911123858,Micro,22.01152354152063,114.1544096
31.45066121,5.395932867,Mega,22.039721787514488,343.9108493
1.939453608,0.658229751,Nano,21.353213087602313,49.15396788
15.36414061,8.140868283,Mega,21.895197703330574,128.073436
0.038150719,0.266766715,Macro,21.801435839346173,34.05955871
23.59569776,4.519114653,Micro,22.58865243321141,267.7402836
34.15861088,5.82074361,Micro,22.36094064684867,330.640837
17.9879371,3.817063176,Micro,22.920929383198704,222.9096238
30.51678552,4.253765851,Mega,22.54717620878223,286.3361747
20.71769224,2.66330205,Micro,22.78343896723475,209.0289496
8.822604644,0.388314589,Mega,21.97269995230526,86.78602638
13.56684889,1.31683429,Nano,21.59377889529302,153.5352547
20.30739536,1.15081881,Micro,21.61780990753186,139.9859534
14.14182146,1.024806177,Macro,21.356110098475465,70.03021409
34.03091596,4.107471029,Mega,22.282404098017278,349.6290275
28.20271003,7.586978644,Macro,22.864685106154162,300.0219219
27.73499051,5.223389145,Nano,22.005444838800596,285.4256742
23.77346122,4.542661031,Mega,23.123687059411477,304.9042152
35.31185933,5.238633498,Nano,22.822388640411884,329.0311993
12.69509229,3.88458384,Macro,21.786400582979304,162.1913335
15.35208505,0.201442064,Mega,21.866259419677885,210.3493507
13.34990619,1.461002855,Nano,22.261308417347568,116.1267135
16.74802358,1.727566449,Micro,22.38174861372648,130.552388
12.96221782,1.307508427,Micro,21.93613790532565,182.02879
17.98433334,1.719860401,Nano,22.39291799862348,144.9588328
12.94363013,1.404957117,Mega,21.67568278670505,187.1575553
8.210580502,0.54506686,Micro,22.216186800572757,142.494861
34.17860922,5.927940808,Nano,22.026950307194948,240.0350217
11.85387899,0.425868638,Micro,22.43832056167771,148.8945677
14.92235288,2.357322546,Macro,22.015689214840982,152.2054523
19.19058531,1.96627845,Micro,22.118244325518944,279.2244259
13.52767982,1.309440016,Micro,21.77473262399427,134.6971202
14.16232438,4.388114516,Nano,22.29353705415539,170.1261872
34.98456952,11.26042983,Macro,22.777474608844123,301.4931202
11.16309579,2.308968966,Micro,22.05568070996369,105.850716
16.67482871,1.329460183,Macro,22.802383596052614,242.9898876
0.179656032,0.280326002,Nano,22.234583424713648,113.1893779
27.54281898,4.614034843,Mega,21.876942294016633,315.3768673
32.25518431,6.076591747,Macro,23.01542844212532,266.7925281
13.09647398,1.75071503,Mega,22.14001103544423,195.8150488
14.07755898,0.062540126,Macro,21.49165347601667,170.4688777
10.81384681,2.310877745,Micro,21.856182362393298,95.28065047
14.39672785,3.09997532,Mega,22.293928562522684,84.3023981
14.60464647,1.769477138,Nano,21.89306789229891,220.304746
14.81567322,2.458459238,Nano,22.006909876206603,170.110494
24.18800586,5.899739191,Nano,22.966177946108132,264.2218327
23.98940195,4.887500214,Mega,22.59967856535676,347.3104195
31.12311841,2.603734722,Macro,22.303804561695262,341.7670022
23.98104459,1.166863302,Mega,22.554092095788256,344.8630125
9.096779889,3.81883449,Mega,21.470304692912062,127.0926738
28.11519313,5.700976365,Macro,22.772597747297638,251.2359124
21.22223249,3.97683231,Micro,21.547550273863873,186.6132475
16.22896033,1.856518043,Nano,22.640853559657764,136.5731341
38.17272809,5.546782045,Micro,22.531020725009977,347.7659391
22.46689109,4.616527829,Micro,22.113482745228985,104.4446664
15.55341525,1.648887001,Mega,22.26849871422805,161.7368695
38.76584877,3.606399358,Mega,22.544253693740714,258.9137088
21.82794456,2.858835995,Mega,21.97706818528797,261.6201883
18.4512205,5.734660378,Macro,22.382796387304452,237.6357535
15.79668978,0.59689445,Macro,21.382963733007088,160.986847
33.25005023,10.0637457,Macro,21.759814422340792,304.4284853
11.11142837,2.25649175,Nano,22.442348360483635,199.6925537
22.56391988,7.395603642,Mega,21.814456998701782,232.2711591
36.2813941,7.693023889,Mega,22.65186687256324,334.2548231
7.46670429,1.363468221,Mega,21.4945860620953,38.13925808
32.27082677,1.256186655,Nano,22.866590276257092,300.0486748
11.66355563,0.421868807,Micro,21.513091909694015,130.1610471
17.54113274,4.515252989,Nano,21.943218222991568,180.1869834
21.64067045,4.667504418,Mega,22.461786085306002,128.1335998
31.77594405,7.021627245,Micro,23.10993986523509,337.2644209
33.3817234,8.147554697,Micro,22.959564169189516,349.6352619
7.646082707,2.037287337,Micro,21.58954461646362,141.5940632
23.80856837,3.766603039,Micro,22.393164278409465,246.4947988
32.52159528,6.428194995,Micro,23.04984770087107,326.6530006
17.37652562,1.905040273,Mega,22.694908780776153,161.7851523
5.363569955,0.89945807,Mega,21.56469362200693,127.6646972
25.58343965,3.870991902,Macro,22.873024701712296,276.0838978
19.1665659,4.879307621,Mega,21.823769453962466,179.192714
30.24576552,6.376378066,Macro,23.13455898969855,313.2604593
16.53025145,2.138833994,Mega,21.498121132182938,125.6101586
29.3511274,5.061329165,Nano,22.221559208294416,287.8993425
17.88145952,0.076059762,Macro,22.026238157087917,169.2278032
3.779924037,1.188229762,Macro,21.913442188853196,40.69590144
41.96460607,9.476641246,Mega,23.056051912719195,357.392992
19.57574792,0.47773224,Micro,22.233935771931463,176.8909589
26.40015451,1.373655412,Nano,21.762798391626234,223.2988655
16.55078519,5.075482015,Macro,21.45967446392927,151.9241404
0.848264479,1.592571775,Nano,21.21998323963201,83.77156783
14.62315899,3.608015493,Nano,21.900206306371608,154.2647062
32.49473058,6.186571761,Macro,21.791305007637373,347.8776156
13.4829249,2.810263336,Macro,21.668867362418045,215.1240314
22.67960376,3.535072235,Mega,21.888959610992888,259.9159326
0.148676092,2.597693107,Micro,21.189132488586473,50.64875812
25.28199938,2.798757505,Mega,22.376344956321812,163.6396214
21.10940259,4.247449589,Macro,22.22988944572725,171.1891551
15.70133839,0.377178568,Nano,22.250951118610764,172.1412058
10.62808317,4.223887377,Nano,22.490306359648486,136.9299956
29.33152301,8.145979085,Nano,21.677688969988473,330.1552117
15.24125873,3.849375364,Mega,21.922297104686802,193.101443
24.55433977,4.214668094,Nano,22.876811297760135,219.8772941
25.25707261,0.696331556,Macro,22.363249893344626,303.5614352
33.7322487,2.828376137,Micro,22.371694652486692,337.1550219
10.88633139,0.109931925,Nano,22.580145672860496,133.678656
20.34673491,5.491167097,Mega,22.22710680192423,76.96167134
15.46334754,2.480593239,Nano,22.091133115916094,263.041024
26.40369544,3.431076806,Macro,21.954118747683047,310.1584229
5.735731245,2.354334527,Macro,21.551204880303345,58.20951843
36.07207366,7.602359551,Macro,22.448865980153986,354.4495579
26.13517633,5.781930642,Macro,21.585533673022088,263.3726776
31.38218949,7.024130677,Macro,22.131168313408452,293.3033144
29.72285354,1.837938386,Nano,22.194997932547587,291.3337296
4.870187029,3.043994197,Macro,22.87274225018619,205.5431339
22.50506462,6.523355861,Macro,22.187244395342542,227.624483
2.298248107,2.435478085,Mega,21.465544419432877,33.59144825
36.55151239,9.883176364,Mega,22.65893663638113,317.576616
18.8625911,7.744558511,Macro,22.238874940089868,207.6358469
18.15760992,3.376908824,Macro,21.850990479482498,254.4566617
39.22119838,10.42085288,Mega,23.197955061722038,336.8884053
8.977244028,1.183893145,Micro,21.928026139527713,77.28657273
6.005250648,2.38362943,Macro,22.20577258684894,66.38181953
8.244629705,1.142500735,Mega,21.492138795952766,91.69977322
20.27248327,4.340842223,Mega,22.26804061567489,122.2917091
14.71875781,5.067918073,Micro,21.650526161838695,184.2832675
26.82343484,5.586457741,Macro,21.811195744506875,214.3465426
15.75874251,1.621958375,Macro,22.65679524765977,173.0991172
24.18854494,5.133802599,Micro,22.970752393728834,280.5497002
32.21629028,5.011827563,Mega,22.732917797067753,346.2070486
22.76810931,2.964101681,Micro,22.088536286616392,277.3993307
25.03470033,9.204856494,Macro,22.08675161143156,239.5680872
22.29004916,2.95721943,Macro,21.907120504096405,254.3806868
26.13477794,2.501086045,Mega,22.537698426968074,258.4322606
3.655618827,0.901505113,Nano,21.906201241863812,59.49157912
